user_id,name,city,membership,order_id,restaurant_id,order_date,total_amount,restaurant_name,cuisine,rating,month
2580,User_2580,Chennai,Gold,9786.0,304.0,2023-12-06,512.68,Hotel Tiffins Andhra,Italian,4.1,12.0
2581,User_2581,Pune,Gold,2827.0,105.0,2023-10-31,647.17,Amma Curry House South Indian,Mexican,4.2,10.0
2581,User_2581,Pune,Gold,3380.0,35.0,2023-02-09,685.25,Royal Biryani North Indian,Chinese,3.9,2.0
2581,User_2581,Pune,Gold,5005.0,412.0,2023-01-12,436.84,Darbar Cafe Pure Veg,Mexican,4.0,1.0
2581,User_2581,Pune,Gold,9451.0,349.0,2023-01-03,122.65,Taste of Eatery Punjabi,Indian,4.5,1.0
2582,User_2582,Hyderabad,Gold,1447.0,43.0,2023-09-22,795.13,Sai Cafe North Indian,Chinese,4.9,9.0
2582,User_2582,Hyderabad,Gold,1651.0,194.0,2023-06-23,126.38,New Dhaba Family Restaurant,Chinese,3.8,6.0
2582,User_2582,Hyderabad,Gold,2874.0,259.0,2023-05-13,1115.2,Amma Curry House Family Restaurant,Mexican,3.7,5.0
2582,User_2582,Hyderabad,Gold,8674.0,458.0,2023-02-14,179.36,Swagath Mess Pure Veg,Italian,4.8,2.0
2583,User_2583,Chennai,Gold,4619.0,70.0,2023-09-28,117.62,Swagath Delights Punjabi,Chinese,4.7,9.0
2584,User_2584,Pune,Gold,2437.0,18.0,2023-02-12,1139.01,Annapurna Kitchen Family Restaurant,Italian,4.5,2.0
2584,User_2584,Pune,Gold,6954.0,383.0,2023-04-02,744.36,Amma Biryani North Indian,Indian,3.1,4.0
2584,User_2584,Pune,Gold,9005.0,183.0,2023-02-17,845.81,Taste of Biryani Non-Veg,Chinese,3.7,2.0
2585,User_2585,Pune,Gold,1795.0,212.0,2023-08-17,855.46,Sai Delights North Indian,Indian,3.2,8.0
2585,User_2585,Pune,Gold,2600.0,212.0,2023-09-17,1417.29,Sai Delights North Indian,Indian,3.2,9.0
2585,User_2585,Pune,Gold,5859.0,421.0,2023-08-20,295.21,Ruchi Foods Chinese,Indian,3.0,8.0
2585,User_2585,Pune,Gold,8142.0,400.0,2023-04-24,923.83,Ruchi Tiffins Non-Veg,Mexican,3.4,4.0
2585,User_2585,Pune,Gold,9604.0,242.0,2023-03-09,583.32,Classic Dhaba Punjabi,Mexican,4.0,3.0
2586,User_2586,Hyderabad,Regular,363.0,484.0,2023-03-29,1200.79,Taste of Biryani Punjabi,Mexican,4.2,3.0
2586,User_2586,Hyderabad,Regular,998.0,162.0,2023-11-16,733.55,New Foods Multicuisine,Italian,3.3,11.0
2586,User_2586,Hyderabad,Regular,1760.0,26.0,2023-11-27,1256.14,Spice Eatery Family Restaurant,Chinese,4.6,11.0
2586,User_2586,Hyderabad,Regular,1934.0,444.0,2023-02-18,606.82,Classic Cafe Family Restaurant,Chinese,4.7,2.0
2586,User_2586,Hyderabad,Regular,2483.0,195.0,2023-08-31,293.01,Taste of Delights Multicuisine,Indian,3.4,8.0
2586,User_2586,Hyderabad,Regular,3071.0,104.0,2023-05-09,1289.19,Grand Dhaba South Indian,Chinese,4.9,5.0
2586,User_2586,Hyderabad,Regular,3322.0,381.0,2023-12-12,1408.48,New Delights North Indian,Italian,4.6,12.0
2586,User_2586,Hyderabad,Regular,5641.0,66.0,2023-10-18,1353.68,Swagath Dhaba Punjabi,Italian,4.7,10.0
2586,User_2586,Hyderabad,Regular,7313.0,161.0,2023-04-15,568.58,Annapurna Biryani South Indian,Mexican,3.8,4.0
2586,User_2586,Hyderabad,Regular,8222.0,198.0,2023-09-26,776.37,Annapurna Tiffins North Indian,Mexican,4.1,9.0
2587,User_2587,Bangalore,Gold,2012.0,439.0,2023-03-12,943.21,Classic Cafe Family Restaurant,Mexican,3.1,3.0
2587,User_2587,Bangalore,Gold,2117.0,46.0,2023-07-17,1491.9,Udupi Delights Family Restaurant,Chinese,3.6,7.0
2587,User_2587,Bangalore,Gold,2659.0,151.0,2023-12-22,295.16,Annapurna Cafe Multicuisine,Chinese,3.8,12.0
2587,User_2587,Bangalore,Gold,3515.0,345.0,2023-06-26,1444.76,Sai Tiffins Chinese,Chinese,4.3,6.0
2587,User_2587,Bangalore,Gold,3742.0,490.0,2023-07-27,1229.06,Swagath Curry House Punjabi,Italian,3.7,7.0
2587,User_2587,Bangalore,Gold,5001.0,343.0,2023-02-13,841.11,Sai Cafe Andhra,Mexican,4.4,2.0
2587,User_2587,Bangalore,Gold,6973.0,164.0,2023-08-12,1134.11,Udupi Mess Family Restaurant,Italian,3.5,8.0
2587,User_2587,Bangalore,Gold,8944.0,34.0,2023-10-10,572.45,Ruchi Dhaba Multicuisine,Chinese,4.3,10.0
2588,User_2588,Hyderabad,Regular,254.0,270.0,2023-04-15,793.84,Taste of Biryani North Indian,Mexican,3.8,4.0
2588,User_2588,Hyderabad,Regular,3868.0,331.0,2023-03-11,815.5,Spice Biryani Non-Veg,Mexican,3.4,3.0
2588,User_2588,Hyderabad,Regular,5076.0,187.0,2023-07-20,663.12,Royal Kitchen North Indian,Chinese,3.8,7.0
2589,User_2589,Bangalore,Gold,1074.0,127.0,2023-07-08,154.24,Hotel Eatery Family Restaurant,Chinese,5.0,7.0
2589,User_2589,Bangalore,Gold,4251.0,348.0,2023-01-05,605.17,Royal Restaurant Andhra,Italian,3.0,1.0
2589,User_2589,Bangalore,Gold,5030.0,96.0,2023-11-04,240.9,Annapurna Biryani Non-Veg,Mexican,4.4,11.0
2589,User_2589,Bangalore,Gold,5423.0,176.0,2023-12-05,842.7,Classic Delights North Indian,Italian,4.0,12.0
2589,User_2589,Bangalore,Gold,7160.0,207.0,2023-10-29,1167.83,Grand Cafe Andhra,Italian,3.3,10.0
2589,User_2589,Bangalore,Gold,8318.0,330.0,2023-09-09,1449.93,Udupi Eatery Multicuisine,Italian,3.9,9.0
2590,User_2590,Bangalore,Regular,6831.0,452.0,2023-04-20,1064.65,Classic Delights Multicuisine,Chinese,4.4,4.0
2590,User_2590,Bangalore,Regular,7281.0,138.0,2023-08-15,1337.34,Classic Mess Punjabi,Indian,4.8,8.0
2591,User_2591,Pune,Regular,1048.0,208.0,2023-03-17,1070.92,New Curry House South Indian,Mexican,4.7,3.0
2591,User_2591,Pune,Regular,3583.0,464.0,2023-03-28,938.64,Ruchi Cafe Multicuisine,Italian,3.3,3.0
2591,User_2591,Pune,Regular,3852.0,484.0,2023-10-01,687.78,Taste of Biryani Punjabi,Mexican,4.2,10.0
2591,User_2591,Pune,Regular,3992.0,196.0,2023-09-26,218.85,Hotel Curry House Chinese,Italian,5.0,9.0
2592,User_2592,Hyderabad,Regular,1346.0,91.0,2023-09-10,161.8,Annapurna Mess Non-Veg,Italian,4.8,9.0
2592,User_2592,Hyderabad,Regular,4340.0,313.0,2023-07-10,450.56,Spice Curry House South Indian,Indian,3.9,7.0
2592,User_2592,Hyderabad,Regular,6864.0,330.0,2023-10-14,339.18,Udupi Eatery Multicuisine,Italian,3.9,10.0
2592,User_2592,Hyderabad,Regular,7030.0,494.0,2023-01-09,702.21,Hotel Restaurant North Indian,Mexican,4.3,1.0
2592,User_2592,Hyderabad,Regular,8716.0,238.0,2023-07-09,342.95,New Foods South Indian,Chinese,4.7,7.0
2593,User_2593,Pune,Regular,8909.0,240.0,2023-12-03,511.6,New Mess Andhra,Indian,3.8,12.0
2594,User_2594,Pune,Regular,297.0,301.0,2023-11-11,300.6,Classic Tiffins North Indian,Italian,4.8,11.0
2594,User_2594,Pune,Regular,3290.0,400.0,2023-08-31,616.08,Ruchi Tiffins Non-Veg,Mexican,3.4,8.0
2594,User_2594,Pune,Regular,4857.0,34.0,2023-12-13,1057.18,Ruchi Dhaba Multicuisine,Chinese,4.3,12.0
2594,User_2594,Pune,Regular,6662.0,498.0,2023-02-28,116.53,Darbar Tiffins Non-Veg,Chinese,3.9,2.0
2594,User_2594,Pune,Regular,9977.0,95.0,2023-12-04,1062.23,Classic Biryani North Indian,Indian,3.7,12.0
2595,User_2595,Bangalore,Regular,2116.0,296.0,2023-06-29,143.95,Grand Restaurant Multicuisine,Italian,3.8,6.0
2595,User_2595,Bangalore,Regular,2461.0,115.0,2023-03-05,808.72,Annapurna Eatery Non-Veg,Chinese,3.3,3.0
2595,User_2595,Bangalore,Regular,3973.0,350.0,2023-03-04,1271.47,Classic Curry House South Indian,Mexican,3.2,3.0
2595,User_2595,Bangalore,Regular,4808.0,52.0,2023-09-19,650.35,Udupi Curry House South Indian,Mexican,4.9,9.0
2595,User_2595,Bangalore,Regular,5047.0,65.0,2023-03-14,923.46,Grand Eatery Non-Veg,Mexican,3.2,3.0
2596,User_2596,Pune,Regular,2688.0,490.0,2023-12-13,530.91,Swagath Curry House Punjabi,Italian,3.7,12.0
2596,User_2596,Pune,Regular,3930.0,66.0,2023-01-28,224.31,Swagath Dhaba Punjabi,Italian,4.7,1.0
2597,User_2597,Pune,Gold,3557.0,354.0,2023-10-21,220.45,Darbar Kitchen Chinese,Indian,3.8,10.0
2597,User_2597,Pune,Gold,4058.0,186.0,2023-05-21,266.66,Darbar Restaurant North Indian,Indian,4.3,5.0
2597,User_2597,Pune,Gold,4733.0,354.0,2023-12-05,681.4,Darbar Kitchen Chinese,Indian,3.8,12.0
2597,User_2597,Pune,Gold,7543.0,49.0,2023-07-15,415.9,Amma Curry House Punjabi,Italian,4.0,7.0
2597,User_2597,Pune,Gold,8722.0,491.0,2023-11-23,873.13,Classic Tiffins Chinese,Chinese,3.0,11.0
2598,User_2598,Hyderabad,Regular,1072.0,228.0,2023-05-05,615.18,Udupi Dhaba Pure Veg,Mexican,4.1,5.0
2598,User_2598,Hyderabad,Regular,3861.0,346.0,2023-08-20,959.15,Amma Dhaba Non-Veg,Indian,4.5,8.0
2598,User_2598,Hyderabad,Regular,9954.0,19.0,2023-04-30,1236.11,Classic Biryani Chinese,Indian,3.6,4.0
2599,User_2599,Bangalore,Gold,1726.0,239.0,2023-11-24,296.17,Sai Curry House North Indian,Indian,4.9,11.0
2599,User_2599,Bangalore,Gold,5715.0,453.0,2023-02-19,445.16,Annapurna Foods Punjabi,Chinese,3.7,2.0
2600,User_2600,Pune,Gold,2089.0,497.0,2023-02-01,1361.6,Hotel Delights South Indian,Mexican,4.4,2.0
2600,User_2600,Pune,Gold,6542.0,35.0,2023-04-17,1335.48,Royal Biryani North Indian,Chinese,3.9,4.0
2601,User_2601,Bangalore,Gold,8366.0,142.0,2023-02-01,1038.65,Ruchi Eatery Family Restaurant,Indian,4.6,2.0
2601,User_2601,Bangalore,Gold,9246.0,265.0,2023-09-06,734.99,Udupi Curry House Andhra,Chinese,4.2,9.0
2602,User_2602,Bangalore,Gold,4530.0,257.0,2023-04-11,747.96,Sri Kitchen Family Restaurant,Italian,3.4,4.0
2602,User_2602,Bangalore,Gold,5271.0,75.0,2023-04-21,398.49,New Cafe South Indian,Chinese,4.2,4.0
2602,User_2602,Bangalore,Gold,5662.0,450.0,2023-02-15,561.11,New Foods Chinese,Mexican,3.2,2.0
2602,User_2602,Bangalore,Gold,9442.0,26.0,2023-09-10,527.87,Spice Eatery Family Restaurant,Chinese,4.6,9.0
2603,User_2603,Bangalore,Regular,1170.0,247.0,2023-04-08,507.85,Hotel Mess Punjabi,Mexican,3.2,4.0
2603,User_2603,Bangalore,Regular,1580.0,393.0,2023-11-02,268.61,Classic Dhaba Andhra,Italian,4.1,11.0
2603,User_2603,Bangalore,Regular,6822.0,396.0,2023-01-05,1092.39,Taste of Delights Non-Veg,Mexican,4.8,1.0
2604,User_2604,Hyderabad,Gold,3465.0,183.0,2023-07-20,660.65,Taste of Biryani Non-Veg,Chinese,3.7,7.0
2604,User_2604,Hyderabad,Gold,5069.0,214.0,2023-10-05,757.43,Amma Foods North Indian,Chinese,3.4,10.0
2604,User_2604,Hyderabad,Gold,7875.0,330.0,2023-02-04,149.74,Udupi Eatery Multicuisine,Italian,3.9,2.0
2604,User_2604,Hyderabad,Gold,9223.0,170.0,2023-07-29,160.18,Spice Tiffins Family Restaurant,Mexican,4.4,7.0
2605,User_2605,Hyderabad,Gold,1923.0,330.0,2023-01-29,264.98,Udupi Eatery Multicuisine,Italian,3.9,1.0
2605,User_2605,Hyderabad,Gold,2923.0,147.0,2023-01-27,117.16,Amma Cafe South Indian,Italian,3.2,1.0
2605,User_2605,Hyderabad,Gold,5272.0,416.0,2023-08-29,658.11,Amma Cafe Pure Veg,Chinese,4.6,8.0
2605,User_2605,Hyderabad,Gold,7607.0,61.0,2023-04-23,1377.49,Hotel Curry House North Indian,Italian,4.4,4.0
2605,User_2605,Hyderabad,Gold,8234.0,450.0,2023-10-06,1087.66,New Foods Chinese,Mexican,3.2,10.0
2606,User_2606,Bangalore,Regular,5531.0,422.0,2023-04-04,642.5,Sai Curry House South Indian,Mexican,3.0,4.0
2606,User_2606,Bangalore,Regular,5896.0,232.0,2023-08-14,1040.59,New Dhaba Family Restaurant,Mexican,4.0,8.0
2606,User_2606,Bangalore,Regular,9137.0,35.0,2023-08-15,1139.83,Royal Biryani North Indian,Chinese,3.9,8.0
2606,User_2606,Bangalore,Regular,9991.0,177.0,2023-03-20,953.99,Udupi Restaurant South Indian,Indian,3.9,3.0
2607,User_2607,Hyderabad,Gold,744.0,328.0,2023-05-31,114.15,Ruchi Curry House Andhra,Mexican,4.6,5.0
2607,User_2607,Hyderabad,Gold,2348.0,207.0,2023-10-26,1417.43,Grand Cafe Andhra,Italian,3.3,10.0
2607,User_2607,Hyderabad,Gold,7015.0,139.0,2023-02-04,1087.84,Ruchi Cafe South Indian,Mexican,4.8,2.0
2607,User_2607,Hyderabad,Gold,9840.0,171.0,2023-11-14,584.29,Ruchi Mess Non-Veg,Mexican,3.6,11.0
2608,User_2608,Chennai,Gold,9722.0,90.0,2023-10-23,617.86,Classic Biryani Pure Veg,Italian,4.8,10.0
2609,User_2609,Hyderabad,Gold,1319.0,302.0,2023-06-09,1266.1,Spice Curry House Andhra,Mexican,4.9,6.0
2610,User_2610,Pune,Regular,55.0,172.0,2023-06-08,838.38,Darbar Eatery Family Restaurant,Italian,3.9,6.0
2611,User_2611,Hyderabad,Gold,724.0,222.0,2023-10-25,233.72,Grand Dhaba Chinese,Italian,4.9,10.0
2611,User_2611,Hyderabad,Gold,2335.0,462.0,2023-04-08,1382.84,Grand Curry House Family Restaurant,Italian,3.1,4.0
2611,User_2611,Hyderabad,Gold,3576.0,31.0,2023-02-20,559.77,Udupi Delights North Indian,Mexican,4.7,2.0
2612,User_2612,Hyderabad,Regular,928.0,205.0,2023-08-01,587.91,Sri Mess North Indian,Italian,4.2,8.0
2612,User_2612,Hyderabad,Regular,5905.0,471.0,2023-10-27,865.74,Swagath Tiffins Punjabi,Indian,3.0,10.0
2613,User_2613,Bangalore,Regular,2844.0,74.0,2023-08-15,304.37,Spice Dhaba Non-Veg,Chinese,4.3,8.0
2613,User_2613,Bangalore,Regular,5891.0,32.0,2023-03-13,146.04,Udupi Eatery North Indian,Italian,3.2,3.0
2613,User_2613,Bangalore,Regular,7601.0,81.0,2023-04-25,221.55,Darbar Mess Chinese,Chinese,3.2,4.0
2614,User_2614,Pune,Gold,7140.0,31.0,2023-04-26,1330.41,Udupi Delights North Indian,Mexican,4.7,4.0
2615,User_2615,Bangalore,Regular,2654.0,32.0,2023-01-20,903.77,Udupi Eatery North Indian,Italian,3.2,1.0
2615,User_2615,Bangalore,Regular,4984.0,252.0,2023-12-16,800.83,New Eatery South Indian,Indian,3.7,12.0
2615,User_2615,Bangalore,Regular,5108.0,231.0,2023-09-03,1264.15,New Dhaba Punjabi,Indian,4.1,9.0
2615,User_2615,Bangalore,Regular,6254.0,365.0,2023-09-30,1103.12,Udupi Kitchen Multicuisine,Italian,3.6,9.0
2615,User_2615,Bangalore,Regular,7289.0,356.0,2023-01-28,1011.16,Hotel Foods Multicuisine,Indian,4.2,1.0
2615,User_2615,Bangalore,Regular,7787.0,434.0,2023-02-15,1115.2,Amma Kitchen Punjabi,Italian,4.7,2.0
2615,User_2615,Bangalore,Regular,8334.0,255.0,2023-01-20,1101.06,Hotel Tiffins Punjabi,Mexican,3.1,1.0
2615,User_2615,Bangalore,Regular,9280.0,43.0,2023-06-29,1419.01,Sai Cafe North Indian,Chinese,4.9,6.0
2615,User_2615,Bangalore,Regular,9787.0,256.0,2023-09-15,519.02,Sri Curry House Andhra,Italian,3.1,9.0
2616,User_2616,Chennai,Gold,1618.0,486.0,2023-04-30,1142.79,Udupi Mess Andhra,Italian,4.1,4.0
2616,User_2616,Chennai,Gold,2673.0,287.0,2023-02-13,437.36,Amma Cafe South Indian,Chinese,4.7,2.0
2617,User_2617,Chennai,Regular,2189.0,262.0,2023-05-21,1450.72,Hotel Cafe Punjabi,Chinese,4.9,5.0
2617,User_2617,Chennai,Regular,3594.0,212.0,2023-09-25,435.13,Sai Delights North Indian,Indian,3.2,9.0
2617,User_2617,Chennai,Regular,6676.0,360.0,2023-08-10,1146.06,Taste of Restaurant Family Restaurant,Indian,4.8,8.0
2617,User_2617,Chennai,Regular,9484.0,497.0,2023-07-11,1357.51,Hotel Delights South Indian,Mexican,4.4,7.0
2618,User_2618,Chennai,Gold,533.0,278.0,2023-05-26,1236.68,Swagath Mess Non-Veg,Indian,3.5,5.0
2618,User_2618,Chennai,Gold,589.0,118.0,2023-08-25,1227.78,Amma Mess Pure Veg,Mexican,3.8,8.0
2618,User_2618,Chennai,Gold,1489.0,396.0,2023-08-14,1014.11,Taste of Delights Non-Veg,Mexican,4.8,8.0
2618,User_2618,Chennai,Gold,3890.0,149.0,2023-11-30,891.0,Amma Restaurant South Indian,Mexican,3.6,11.0
2619,User_2619,Bangalore,Regular,200.0,263.0,2023-02-08,258.38,Grand Curry House Andhra,Indian,4.4,2.0
2619,User_2619,Bangalore,Regular,2002.0,295.0,2023-01-12,138.49,Sai Cafe South Indian,Chinese,3.1,1.0
2619,User_2619,Bangalore,Regular,2621.0,362.0,2023-12-07,420.79,Grand Mess Multicuisine,Indian,4.1,12.0
2619,User_2619,Bangalore,Regular,3173.0,331.0,2023-10-11,509.66,Spice Biryani Non-Veg,Mexican,3.4,10.0
2619,User_2619,Bangalore,Regular,3916.0,431.0,2023-12-04,1286.51,Udupi Tiffins Punjabi,Mexican,4.6,12.0
2619,User_2619,Bangalore,Regular,7761.0,500.0,2023-06-11,148.92,Grand Eatery Family Restaurant,Chinese,3.2,6.0
2620,User_2620,Pune,Gold,4142.0,201.0,2023-05-30,806.05,Spice Cafe Pure Veg,Mexican,3.4,5.0
2620,User_2620,Pune,Gold,4928.0,49.0,2023-09-30,331.68,Amma Curry House Punjabi,Italian,4.0,9.0
2620,User_2620,Pune,Gold,7012.0,306.0,2023-10-24,866.73,Grand Dhaba Non-Veg,Chinese,4.8,10.0
2620,User_2620,Pune,Gold,7349.0,300.0,2023-05-26,1280.83,Ruchi Mess Punjabi,Italian,4.1,5.0
2621,User_2621,Hyderabad,Regular,1878.0,317.0,2023-12-05,1488.81,Darbar Cafe Pure Veg,Mexican,3.5,12.0
2621,User_2621,Hyderabad,Regular,4967.0,404.0,2023-04-17,474.13,Classic Dhaba South Indian,Indian,3.8,4.0
2621,User_2621,Hyderabad,Regular,5888.0,207.0,2023-11-29,639.12,Grand Cafe Andhra,Italian,3.3,11.0
2621,User_2621,Hyderabad,Regular,6456.0,418.0,2023-03-13,1211.72,Annapurna Foods Multicuisine,Chinese,3.3,3.0
2622,User_2622,Pune,Regular,1568.0,289.0,2023-04-28,184.9,Sri Biryani Punjabi,Italian,4.8,4.0
2622,User_2622,Pune,Regular,6327.0,418.0,2023-09-16,382.84,Annapurna Foods Multicuisine,Chinese,3.3,9.0
2622,User_2622,Pune,Regular,7089.0,366.0,2023-10-27,924.95,Swagath Mess Chinese,Indian,4.5,10.0
2622,User_2622,Pune,Regular,7371.0,341.0,2023-08-07,559.21,Amma Biryani Family Restaurant,Chinese,3.2,8.0
2622,User_2622,Pune,Regular,7529.0,126.0,2023-04-29,1213.7,Spice Tiffins North Indian,Italian,4.5,4.0
2622,User_2622,Pune,Regular,8039.0,489.0,2023-05-21,559.38,Swagath Foods Punjabi,Italian,3.0,5.0
2622,User_2622,Pune,Regular,8323.0,115.0,2023-06-30,355.68,Annapurna Eatery Non-Veg,Chinese,3.3,6.0
2623,User_2623,Pune,Gold,3896.0,132.0,2023-11-02,1325.31,Spice Tiffins Chinese,Indian,3.7,11.0
2623,User_2623,Pune,Gold,6718.0,473.0,2023-10-17,129.75,Sri Restaurant Andhra,Italian,4.5,10.0
2623,User_2623,Pune,Gold,9520.0,371.0,2023-08-30,257.78,Sai Dhaba Family Restaurant,Chinese,3.1,8.0
2624,User_2624,Hyderabad,Regular,567.0,224.0,2023-01-22,1191.83,Darbar Kitchen Non-Veg,Chinese,4.8,1.0
2624,User_2624,Hyderabad,Regular,1369.0,74.0,2023-11-07,943.14,Spice Dhaba Non-Veg,Chinese,4.3,11.0
2624,User_2624,Hyderabad,Regular,4728.0,451.0,2023-10-03,638.66,Classic Curry House Andhra,Chinese,3.7,10.0
2624,User_2624,Hyderabad,Regular,5818.0,8.0,2023-03-15,414.07,New Mess Punjabi,Indian,4.8,3.0
2624,User_2624,Hyderabad,Regular,6013.0,176.0,2023-05-04,242.81,Classic Delights North Indian,Italian,4.0,5.0
2624,User_2624,Hyderabad,Regular,6121.0,98.0,2023-07-04,114.51,Ruchi Dhaba Non-Veg,Indian,4.0,7.0
2624,User_2624,Hyderabad,Regular,8437.0,363.0,2023-10-06,851.8,Annapurna Mess Pure Veg,Italian,4.9,10.0
2625,User_2625,Bangalore,Gold,9955.0,436.0,2023-12-31,182.34,Swagath Tiffins Punjabi,Mexican,4.6,12.0
2626,User_2626,Bangalore,Gold,213.0,374.0,2023-05-24,701.52,Annapurna Curry House Multicuisine,Mexican,3.6,5.0
2626,User_2626,Bangalore,Gold,1777.0,103.0,2023-12-16,649.23,Darbar Restaurant North Indian,Mexican,4.9,12.0
2626,User_2626,Bangalore,Gold,2769.0,401.0,2023-10-08,849.65,Darbar Eatery Pure Veg,Indian,4.6,10.0
2626,User_2626,Bangalore,Gold,4637.0,321.0,2023-02-06,1353.15,Sai Restaurant Non-Veg,Chinese,4.7,2.0
2627,User_2627,Bangalore,Gold,1247.0,172.0,2023-08-04,1443.59,Darbar Eatery Family Restaurant,Italian,3.9,8.0
2627,User_2627,Bangalore,Gold,4335.0,401.0,2024-01-01,185.18,Darbar Eatery Pure Veg,Indian,4.6,1.0
2627,User_2627,Bangalore,Gold,4636.0,497.0,2023-01-30,803.34,Hotel Delights South Indian,Mexican,4.4,1.0
2627,User_2627,Bangalore,Gold,4690.0,95.0,2023-11-08,1251.51,Classic Biryani North Indian,Indian,3.7,11.0
2627,User_2627,Bangalore,Gold,7688.0,23.0,2023-06-24,471.68,Amma Mess Punjabi,Chinese,3.8,6.0
2627,User_2627,Bangalore,Gold,7945.0,39.0,2023-10-07,837.89,Ruchi Delights South Indian,Indian,4.8,10.0
2627,User_2627,Bangalore,Gold,8199.0,3.0,2023-05-28,246.53,Darbar Eatery Andhra,Mexican,4.3,5.0
2627,User_2627,Bangalore,Gold,8691.0,454.0,2023-12-25,1127.65,Taste of Dhaba South Indian,Italian,4.5,12.0
2628,User_2628,Hyderabad,Regular,3128.0,392.0,2023-09-23,930.48,Classic Tiffins Chinese,Italian,3.3,9.0
2629,User_2629,Bangalore,Regular,3999.0,330.0,2023-03-05,1009.04,Udupi Eatery Multicuisine,Italian,3.9,3.0
2629,User_2629,Bangalore,Regular,8416.0,136.0,2023-05-27,563.24,Hotel Cafe South Indian,Indian,3.6,5.0
2630,User_2630,Hyderabad,Gold,7501.0,326.0,2023-10-21,1407.0,Classic Mess Punjabi,Italian,4.8,10.0
2631,User_2631,Bangalore,Regular,1943.0,318.0,2023-01-07,551.95,Hotel Tiffins Pure Veg,Indian,3.7,1.0
2631,User_2631,Bangalore,Regular,8289.0,408.0,2023-09-15,363.95,Darbar Eatery Family Restaurant,Mexican,3.0,9.0
2632,User_2632,Pune,Regular,,,,,,,,
2633,User_2633,Hyderabad,Gold,2502.0,32.0,2023-05-27,996.92,Udupi Eatery North Indian,Italian,3.2,5.0
2633,User_2633,Hyderabad,Gold,4365.0,113.0,2023-11-10,156.89,Darbar Biryani Pure Veg,Chinese,5.0,11.0
2633,User_2633,Hyderabad,Gold,4818.0,136.0,2023-01-16,869.64,Hotel Cafe South Indian,Indian,3.6,1.0
2633,User_2633,Hyderabad,Gold,5456.0,86.0,2023-01-20,351.71,Sri Curry House Chinese,Indian,4.2,1.0
2633,User_2633,Hyderabad,Gold,7324.0,195.0,2023-02-04,1493.47,Taste of Delights Multicuisine,Indian,3.4,2.0
2634,User_2634,Chennai,Regular,1016.0,409.0,2023-12-08,484.74,Royal Kitchen Chinese,Mexican,3.5,12.0
2634,User_2634,Chennai,Regular,8140.0,39.0,2023-12-04,974.39,Ruchi Delights South Indian,Indian,4.8,12.0
2635,User_2635,Hyderabad,Gold,6260.0,409.0,2023-02-03,520.42,Royal Kitchen Chinese,Mexican,3.5,2.0
2636,User_2636,Hyderabad,Regular,2917.0,214.0,2023-07-18,415.66,Amma Foods North Indian,Chinese,3.4,7.0
2636,User_2636,Hyderabad,Regular,4419.0,356.0,2023-08-28,939.12,Hotel Foods Multicuisine,Indian,4.2,8.0
2636,User_2636,Hyderabad,Regular,7418.0,175.0,2023-10-12,351.84,Sai Biryani Non-Veg,Chinese,4.1,10.0
2637,User_2637,Hyderabad,Regular,1044.0,66.0,2023-11-11,1214.71,Swagath Dhaba Punjabi,Italian,4.7,11.0
2637,User_2637,Hyderabad,Regular,3147.0,176.0,2023-01-11,1256.79,Classic Delights North Indian,Italian,4.0,1.0
2637,User_2637,Hyderabad,Regular,6887.0,427.0,2023-09-13,888.48,Spice Kitchen Pure Veg,Indian,3.6,9.0
2637,User_2637,Hyderabad,Regular,7381.0,334.0,2023-01-06,862.33,Darbar Tiffins Family Restaurant,Indian,4.0,1.0
2637,User_2637,Hyderabad,Regular,8255.0,418.0,2023-04-21,1136.51,Annapurna Foods Multicuisine,Chinese,3.3,4.0
2637,User_2637,Hyderabad,Regular,8864.0,127.0,2023-12-02,610.55,Hotel Eatery Family Restaurant,Chinese,5.0,12.0
2638,User_2638,Bangalore,Gold,1910.0,451.0,2023-05-19,1058.86,Classic Curry House Andhra,Chinese,3.7,5.0
2638,User_2638,Bangalore,Gold,2644.0,437.0,2023-12-09,642.98,Swagath Tiffins Chinese,Indian,3.3,12.0
2639,User_2639,Chennai,Regular,632.0,399.0,2023-10-20,1387.29,Swagath Cafe Multicuisine,Chinese,3.2,10.0
2639,User_2639,Chennai,Regular,1343.0,490.0,2023-01-20,1332.18,Swagath Curry House Punjabi,Italian,3.7,1.0
2639,User_2639,Chennai,Regular,3479.0,99.0,2023-10-29,602.4,Sri Restaurant Family Restaurant,Italian,4.0,10.0
2640,User_2640,Bangalore,Gold,23.0,83.0,2023-06-14,1025.36,Darbar Mess Pure Veg,Chinese,3.5,6.0
2640,User_2640,Bangalore,Gold,695.0,202.0,2023-06-05,821.91,Swagath Foods Chinese,Indian,4.7,6.0
2640,User_2640,Bangalore,Gold,2377.0,97.0,2023-02-22,319.4,Annapurna Delights Andhra,Mexican,3.7,2.0
2640,User_2640,Bangalore,Gold,3817.0,425.0,2023-06-25,951.24,Ruchi Curry House Punjabi,Chinese,4.2,6.0
2640,User_2640,Bangalore,Gold,4764.0,478.0,2023-09-21,920.31,New Tiffins Pure Veg,Chinese,3.1,9.0
2640,User_2640,Bangalore,Gold,5949.0,192.0,2023-03-23,1181.79,Darbar Restaurant Punjabi,Italian,4.3,3.0
