order_id,user_id,restaurant_id,order_date,total_amount,restaurant_name
1341,4518,281,2023-01-05,312.24,FoodHub Express
1342,4036,102,2023-10-01,913.44,Darbar Mess Pure Veg
1343,2506,178,2023-03-16,1357.98,Urban Biryani House
1344,2899,171,2023-04-23,919.41,Royal Masala Point
1345,1616,272,2023-12-20,1144.47,The Feast Factory
1346,4949,155,2023-12-04,1041.99,Biryani Brothers
1347,3136,145,2023-08-22,1068.85,Grand Cafe Punjabi
1348,4403,295,2023-11-05,1780.81,Ruchi Foods Chinese
1349,2922,177,2023-12-22,436.34,Urban Biryani House
1350,4852,289,2023-11-21,491.49,Biryani Brothers
1351,3330,172,2023-01-27,1433.8,Chef’s Delight Kitchen
1352,2666,221,2023-12-21,398.33,Grand Cafe Punjabi
1353,3996,174,2023-11-23,969.44,FoodHub Express
1354,2094,278,2023-08-12,318.56,Flavour Street Kitchen
1355,4942,263,2023-12-04,1225.15,Amma Restaurant South Indian
1356,1569,152,2023-12-17,1188.23,Chef’s Delight Kitchen
1357,4235,110,2023-01-07,686.83,Royal Tiffins Multicuisine
1358,2522,189,2023-03-05,534.54,Annapurna Kitchen Family Restaurant
1359,4562,198,2023-12-06,566.97,The Feast Factory
1360,4574,218,2023-10-21,702.2,Darbar Kitchen Non-Veg
1361,2129,160,2023-09-17,1611.42,Royal Tiffins Multicuisine
1362,2303,239,2023-12-09,1148.16,Ruchi Biryani Punjabi
1363,3721,232,2023-06-18,829.57,Ruchi Foods South Indian
1364,3713,225,2023-05-13,1245.07,Darbar Kitchen Non-Veg
1365,1310,250,2023-11-22,858.09,Spice Kitchen Punjabi
1366,3658,292,2023-10-18,913.94,New Cafe North Indian
1367,1264,215,2023-12-05,209.07,Amma Tiffins South Indian
1368,1380,175,2023-10-20,256.88,Masala Trail Multicuisine
1369,3153,164,2023-04-17,598.81,Ruchi Biryani Punjabi
1370,1179,259,2023-08-05,962.26,Spice Kitchen Punjabi
1371,3428,254,2023-11-04,782.06,Darbar Kitchen Non-Veg
1372,1108,248,2023-12-02,645.82,Darbar Mess Pure Veg
1373,4027,260,2023-12-03,814.98,Ruchi Foods South Indian
1374,2584,229,2023-05-22,1294.46,Annapurna Kitchen Family Restaurant
1375,1096,182,2023-01-02,1286.0,Amma Restaurant South Indian
1376,2816,262,2023-09-18,131.06,Udupi Curry House South Indian
1377,3311,177,2023-03-08,1779.29,Urban Biryani House
1378,2485,143,2023-08-20,718.04,Tandoori Junction
1379,2734,102,2023-03-27,1686.64,Taste of Biryani Non-Veg
1380,4056,262,2023-12-20,818.51,Grand Cafe Punjabi
1381,3652,298,2023-08-25,1115.94,Bombay Spice Villa
1382,4537,197,2023-08-24,255.94,Spice Mess Punjabi
1383,2608,294,2023-08-18,826.47,Royal Tiffins Multicuisine
1384,1061,151,2023-01-01,342.16,Bombay Spice Villa
1385,2288,137,2023-04-17,264.13,Flavour Street Kitchen
1386,1270,203,2023-08-08,1454.7,Darbar Mess Pure Veg
1387,2901,259,2023-12-27,114.28,Darbar Delights South Indian
1388,4386,128,2023-10-19,537.74,Swagath Cafe Multicuisine
1389,3976,254,2023-08-18,1527.17,Urban Biryani House
1390,4863,296,2023-07-05,467.81,Amma Biryani North Indian
1391,2472,257,2023-01-21,1413.72,Amma Delights Family Restaurant
1392,3082,123,2023-10-27,380.36,Biryani Brothers
1393,4958,121,2023-04-01,1241.53,The Feast Factory
1394,3831,245,2023-08-03,306.74,Swagath Cafe Multicuisine
1395,2630,157,2023-12-05,518.09,Spice Mess Punjabi
1396,1738,230,2023-12-04,1618.7,Darbar Restaurant North Indian
1397,1590,164,2023-03-16,413.35,Annapurna Tiffins South Indian
1398,2161,233,2023-09-15,292.5,Flavour Street Kitchen
1399,1699,298,2023-03-17,410.83,Amma Tiffins South Indian
1400,1205,236,2023-12-08,1212.9,Tandoori Junction
1401,3099,135,2023-03-26,1110.49,Grand Cafe Punjabi
1402,1812,110,2023-02-14,884.51,Spice Mess Andhra
1403,2311,271,2023-02-21,1048.13,Bombay Spice Villa
1404,3319,255,2023-08-10,1034.24,Royal Tiffins Multicuisine
1405,1208,180,2023-10-10,378.03,Royal Eatery South Indian
1406,1923,228,2023-05-15,160.47,Curry Kings Restaurant
1407,2141,151,2023-06-21,875.67,Ruchi Foods South Indian
1408,4130,176,2023-12-24,871.05,Chef’s Delight Kitchen
1409,1966,237,2023-12-06,561.51,Royal Masala Point
1410,3305,160,2023-07-25,1318.57,Chef’s Delight Kitchen
1411,4060,104,2023-09-25,494.32,Spice Kitchen Punjabi
1412,3692,146,2023-01-15,1522.9,Amma Biryani North Indian
1413,1114,288,2023-08-25,397.82,Annapurna Tiffins South Indian
1414,3817,135,2023-10-06,512.61,Amma Restaurant South Indian
1415,4349,230,2023-08-26,287.93,Ruchi Biryani Punjabi
1416,3621,279,2023-12-07,717.73,Amma Biryani North Indian
1417,4501,194,2023-08-27,168.49,Darbar Restaurant North Indian
1418,4707,182,2023-10-07,545.42,Ruchi Biryani Punjabi
1419,1941,125,2023-12-20,705.94,Amma Kitchen Punjabi
1420,1303,149,2023-05-23,611.91,Annapurna Tiffins South Indian
1421,3923,215,2023-01-14,1797.61,Ruchi Foods South Indian
1422,3462,105,2023-04-26,550.91,Punjabi Zaika House
1423,1286,251,2023-08-16,1035.55,Chef’s Delight Kitchen
1424,4895,235,2023-12-10,1224.91,Darbar Restaurant North Indian
1425,2970,298,2023-08-09,228.65,Spice Mess Punjabi
1426,3208,267,2023-08-04,1178.16,Amma Restaurant South Indian
1427,4359,176,2023-10-06,361.85,Darbar Kitchen Non-Veg
1428,2912,271,2023-07-11,296.3,Amma Biryani North Indian
1429,3531,248,2023-12-09,1188.41,Amma Biryani North Indian
1430,2615,123,2023-01-09,525.62,Ruchi Biryani Punjabi
1431,2276,261,2023-01-24,881.01,Punjabi Zaika House
1432,4351,101,2023-08-12,1126.53,Annapurna Tiffins South Indian
1433,4217,255,2023-08-25,1135.02,Chef’s Delight Kitchen
1434,4853,267,2023-08-18,105.26,Spice Mess Andhra
1435,1333,209,2023-05-09,1563.81,Punjabi Zaika House
1436,4929,199,2023-04-08,1403.81,Amma Restaurant South Indian
1437,3404,103,2023-12-12,452.46,Ruchi Foods Chinese
1438,1544,185,2023-09-14,1081.27,Spice Kitchen Punjabi
1439,1045,273,2023-12-11,316.99,Udupi Curry House South Indian
1440,1662,160,2023-12-16,1686.4,Tandoori Junction
1441,3132,170,2023-01-11,1470.74,Ruchi Curry House Multicuisine
1442,4291,129,2023-01-09,252.81,Chef’s Delight Kitchen
1443,2887,211,2023-10-12,13812.73,Grand Cafe Punjabi
1444,4501,171,2023-04-23,1344.05,Curry Kings Restaurant
1445,1239,117,2023-12-08,1426.98,Amma Biryani North Indian
1446,1790,298,2023-12-14,797.02,Royal Masala Point
1447,1674,191,2023-02-25,1288.77,Ruchi Foods Chinese
1448,1773,103,2023-12-23,1606.7,Bombay Spice Villa
1449,4617,166,2023-04-08,1011.4,Udupi Curry House South Indian
1450,4025,221,2023-08-05,995.07,Royal Tiffins Multicuisine
1451,3079,101,2023-04-19,1307.17,Darbar Delights South Indian
1452,4968,209,2023-10-16,296.2,FoodHub Express
1453,4384,257,2023-08-03,1778.4,Amma Delights Family Restaurant
1454,4707,132,2023-06-23,238.5,Grand Cafe Punjabi
1455,4008,109,2023-06-02,1781.28,Spice Mess Andhra
1456,4481,262,2023-06-13,109.3,Grand Cafe Punjabi
1457,3987,111,2023-07-21,1499.49,Urban Biryani House
1458,4601,143,2023-12-14,526.66,Spice Mess Andhra
1459,2653,253,2023-08-07,1489.93,Ruchi Foods South Indian
1460,3787,166,2023-09-12,1742.97,Darbar Kitchen Non-Veg
1461,2134,299,2023-12-22,1273.03,New Cafe North Indian
1462,2400,238,2023-12-21,1548.56,Spice Mess Punjabi
1463,1707,169,2023-12-24,1503.29,Darbar Delights South Indian
1464,1751,156,2023-12-24,123.88,Flavour Street Kitchen
1465,1684,203,2023-05-20,640.67,Royal Tiffins Multicuisine
1466,2898,290,2023-12-26,1462.89,Amma Kitchen Punjabi
1467,2183,248,2023-02-05,656.55,Darbar Delights South Indian
1468,1220,210,2023-01-23,1473.46,Spice Mess Andhra
1469,2338,101,2023-07-21,871.09,Darbar Kitchen Non-Veg
1470,2122,289,2023-01-18,1238.36,New Cafe North Indian
1471,1949,128,2023-12-26,1568.21,New Cafe North Indian
1472,4146,126,2023-03-11,529.12,Amma Delights Family Restaurant
1473,4121,106,2023-07-25,458.29,Grand Cafe Punjabi
1474,1815,295,2023-10-20,1555.43,Ruchi Curry House Multicuisine
1475,3708,206,2023-05-08,764.81,Royal Tiffins Multicuisine
1476,3035,263,2023-12-10,419.3,Royal Tiffins Multicuisine
1477,1583,293,2023-03-18,996.17,Ruchi Foods Chinese
1478,4808,170,2023-01-24,1115.48,Darbar Mess Pure Veg
1479,1010,281,2023-07-11,1210.98,Annapurna Tiffins South Indian
1480,2145,172,2023-12-19,801.14,New Foods Chinese
1481,3609,289,2023-05-26,463.14,Spice Mess Andhra
1482,3405,203,2023-08-07,633.4,New Cafe North Indian
1483,4129,161,2023-07-20,1358.88,Royal Biryani North Indian
1484,4248,276,2023-07-18,500.23,Grand Cafe Punjabi
1485,4131,277,2023-09-27,188.05,The Feast Factory
1486,3676,232,2023-12-24,829.24,Amma Tiffins South Indian
1487,1998,192,2023-01-13,1149.67,Royal Eatery South Indian
1488,1724,217,2023-11-15,763.62,Biryani Brothers
1489,2491,122,2023-08-16,757.14,Royal Biryani North Indian
1490,3706,211,2023-12-19,612.14,Udupi Curry House South Indian
1491,2753,155,2023-10-14,1731.06,Darbar Kitchen Non-Veg
1492,3263,119,2023-05-24,810.13,Curry Kings Restaurant
1493,1758,157,2023-07-12,129.58,Biryani Brothers
1494,3113,136,2023-06-23,1683.27,Taste of Biryani Non-Veg
1495,3636,237,2023-01-03,1121.95,Darbar Kitchen Non-Veg
1496,4731,130,2023-01-15,1031.59,Tandoori Junction
1497,2638,161,2023-10-21,447.51,Annapurna Kitchen Family Restaurant
1498,1652,164,2023-12-20,683.3,Amma Tiffins South Indian
1499,3938,155,2023-03-26,738.27,Annapurna Tiffins South Indian
1500,1290,290,2023-06-03,1119.82,Curry Kings Restaurant
1501,4564,112,2023-12-23,1536.91,Darbar Restaurant North Indian
1502,2091,200,2023-12-07,1282.92,Ruchi Foods Chinese
1503,3178,235,2023-09-08,518.06,Curry Kings Restaurant
1504,2831,137,2023-08-27,645.68,Spice Kitchen Punjabi
1505,2502,287,2023-12-11,252.24,Amma Delights Family Restaurant
1506,2303,255,2023-08-24,1241.21,Ruchi Curry House Multicuisine
1507,3036,189,2023-01-13,513.28,Darbar Delights South Indian
1508,2315,252,2023-11-27,1597.21,Spice Mess Andhra
1509,2035,281,2023-12-05,1756.7,Punjabi Zaika House
1510,2283,139,2023-08-25,1578.26,Sri Tiffins Andhra
1511,1742,207,2023-12-09,738.39,Amma Restaurant South Indian
1512,3691,293,2023-07-11,417.93,The Feast Factory
1513,4670,268,2023-12-09,937.47,Darbar Restaurant North Indian
1514,1637,128,2023-01-24,429.7,Chef’s Delight Kitchen
1515,3488,147,2023-10-12,545.09,Darbar Kitchen Non-Veg
1516,1140,236,2023-02-19,260.63,Udupi Curry House South Indian
1517,1639,111,2023-08-17,809.86,Udupi Curry House South Indian
1518,1988,151,2023-01-21,1673.67,Amma Delights Family Restaurant
1519,4135,182,2023-05-08,1673.01,Royal Masala Point
1520,3374,277,2023-04-14,1654.62,Annapurna Tiffins South Indian
1521,3238,231,2023-12-03,1575.41,Royal Tiffins Multicuisine
1522,1083,282,2023-07-04,329.64,Ruchi Biryani Punjabi
1523,3327,203,2023-08-02,338.43,Biryani Brothers
1524,1506,133,2023-12-22,842.93,Ruchi Foods South Indian
1525,3220,164,2023-12-15,870.8,Bombay Spice Villa
1526,1694,231,2023-11-18,403.61,Darbar Delights South Indian
1527,4765,230,2023-12-15,1111.58,Royal Tiffins Multicuisine
1528,3406,182,2023-03-16,111.52,Ruchi Curry House Multicuisine
1529,1712,139,2023-10-02,1759.13,Ruchi Foods Chinese
1530,1049,170,2023-12-23,508.01,Royal Biryani North Indian
1531,4067,143,2023-01-13,738.79,Udupi Curry House South Indian
1532,3708,279,2023-11-02,1459.66,Darbar Mess Pure Veg
1533,4617,116,2023-07-22,499.38,Royal Eatery South Indian
1534,2043,220,2023-01-24,355.11,Ruchi Foods South Indian
1535,4961,179,2023-01-03,196.38,Biryani Brothers
1536,3015,287,2023-09-13,1327.98,Tandoori Junction
1537,1400,122,2023-11-08,718.83,Spice Mess Punjabi
1538,2272,260,2023-08-05,1386.06,Amma Kitchen Punjabi
1539,2885,298,2023-12-02,1190.19,Ruchi Curry House Multicuisine
1540,2669,169,2023-01-03,1599.87,Annapurna Kitchen Family Restaurant
1541,1807,293,2023-06-16,862.65,Amma Restaurant South Indian
1542,4060,180,2023-04-01,1026.21,Royal Biryani North Indian
1543,3230,270,2023-06-13,1376.12,Amma Kitchen Punjabi
1544,4710,298,2023-08-04,1448.34,Swagath Cafe Multicuisine
1545,4054,145,2023-08-06,1031.77,The Feast Factory
1546,4983,141,2023-08-04,1403.37,Annapurna Kitchen Family Restaurant
1547,2843,109,2023-08-11,1057.26,Annapurna Tiffins South Indian
1548,3685,203,2023-06-12,337.94,Royal Eatery South Indian
1549,4740,282,2023-07-01,198.05,Grand Cafe Punjabi
1550,3397,163,2023-08-24,781.12,Royal Masala Point
1551,2466,137,2023-10-08,1323.36,Amma Kitchen Punjabi
1552,1357,124,2023-01-22,1077.56,Amma Delights Family Restaurant
1553,4126,236,2023-08-27,1662.12,Amma Kitchen Punjabi
1554,3673,285,2023-12-13,206.54,Annapurna Kitchen Family Restaurant
1555,2032,170,2023-09-01,718.6,Amma Delights Family Restaurant
1556,4614,216,2023-01-14,1635.17,Udupi Curry House South Indian
1557,3568,227,2023-04-17,998.19,Annapurna Kitchen Family Restaurant
1558,2189,164,2023-01-19,280.07,Ruchi Biryani Punjabi
1559,4492,214,2023-04-09,1556.49,Udupi Curry House South Indian
1560,1048,157,2023-09-15,310.41,Spice Kitchen Punjabi
1561,2311,187,2023-05-17,1072.64,Grand Cafe Punjabi
1562,2629,261,2023-12-03,104.02,Royal Eatery South Indian
1563,4167,198,2023-08-03,456.46,Taste of Biryani Non-Veg
1564,1944,278,2023-11-03,566.37,Darbar Kitchen Non-Veg
1565,1949,190,2023-02-10,1463.46,Amma Tiffins South Indian
1566,2193,191,2023-03-15,963.8,Punjabi Zaika House
1567,3512,196,2023-03-04,1392.96,Curry Kings Restaurant
1568,1722,277,2023-08-20,1025.72,Spice Mess Andhra
1569,4935,189,2023-01-22,745.37,The Feast Factory
1570,2534,259,2023-08-13,9583.65,Royal Masala Point
1571,1056,274,2023-07-19,1637.71,Royal Masala Point
1572,4397,106,2023-05-25,1671.14,Urban Biryani House
1573,2104,263,2023-02-16,199.05,Amma Restaurant South Indian
1574,2283,109,2023-08-15,242.36,Tandoori Junction
1575,3493,216,2023-01-12,1084.98,Royal Eatery South Indian
1576,1542,291,2023-09-02,112.18,Darbar Delights South Indian
1577,4497,127,2023-02-02,562.23,Amma Biryani North Indian
1578,1646,268,2023-05-17,1142.93,Biryani Brothers
1579,3363,294,2023-07-22,1491.17,Masala Trail Multicuisine
1580,2840,260,2023-12-02,1084.44,Spice Mess Punjabi
1581,3658,244,2023-09-03,1260.53,Amma Kitchen Punjabi
1582,2736,164,2023-08-02,1419.49,Darbar Restaurant North Indian
1583,2483,135,2023-08-25,991.57,Darbar Kitchen Non-Veg
1584,4078,289,2023-12-18,205.91,Ruchi Curry House Multicuisine
1585,3311,277,2023-05-22,746.5,Darbar Mess Pure Veg
1586,3219,108,2023-12-10,1179.25,Flavour Street Kitchen
1587,4908,245,2023-08-27,1142.33,New Foods Chinese
1588,1256,133,2023-02-15,419.46,Amma Tiffins South Indian
1589,3049,284,2023-02-18,1552.5,Amma Restaurant South Indian
1590,2958,172,2023-12-26,1236.89,Ruchi Foods Chinese
1591,2550,168,2023-08-24,1514.02,Tandoori Junction
1592,4740,143,2023-05-23,393.87,Swagath Cafe Multicuisine
1593,4815,287,2023-09-06,449.02,The Feast Factory
1594,3349,292,2023-09-05,582.12,Darbar Kitchen Non-Veg
1595,4116,287,2023-10-15,500.41,Punjabi Zaika House
1596,2741,233,2023-01-21,122.09,Bombay Spice Villa
1597,2375,288,2023-11-06,1415.43,Annapurna Kitchen Family Restaurant
1598,1630,100,2023-04-05,1381.66,Royal Eatery South Indian
1599,3692,251,2023-03-14,787.2,Punjabi Zaika House
1600,3079,149,2023-08-11,333.36,Ruchi Biryani Punjabi
1601,3219,198,2023-05-22,314.22,Amma Tiffins South Indian
1602,4121,185,2023-02-05,274.85,Bombay Spice Villa
1603,1884,199,2023-10-07,1488.83,Amma Biryani North Indian
1604,3856,173,2023-05-13,927.4,Darbar Restaurant North Indian
1605,1050,125,2023-12-17,592.97,Royal Tiffins Multicuisine
1606,1218,113,2023-01-09,833.59,Sri Tiffins Andhra
1607,4981,129,2023-12-09,429.16,Spice Kitchen Punjabi
1608,2820,151,2023-07-10,1767.75,Ruchi Biryani Punjabi
1609,2517,217,2023-12-12,1290.56,Amma Biryani North Indian
1610,1198,266,2023-11-10,1302.09,The Feast Factory
1611,1540,141,2023-09-10,965.31,Tandoori Junction
1612,4823,235,2023-04-26,1227.65,Darbar Restaurant North Indian
1613,3618,102,2023-09-07,724.84,Udupi Curry House South Indian
1614,4888,180,2023-12-09,429.33,Ruchi Curry House Multicuisine
1615,3617,244,2023-07-20,1244.71,Ruchi Biryani Punjabi
1616,1874,167,2023-07-17,1429.42,FoodHub Express
1617,1565,242,2023-04-19,139.26,Royal Eatery South Indian
1618,3312,137,2023-06-16,291.31,Royal Eatery South Indian
1619,4619,133,2023-11-27,1526.79,Darbar Mess Pure Veg
1620,4960,265,2023-10-27,977.57,Biryani Brothers
1621,3062,119,2023-08-12,331.1,Ruchi Curry House Multicuisine
1622,4027,214,2023-07-25,1765.02,Sri Tiffins Andhra
1623,2180,299,2023-07-18,1675.91,FoodHub Express
1624,2115,275,2023-08-27,864.43,Royal Biryani North Indian
1625,3787,146,2023-04-17,1584.43,Udupi Curry House South Indian
1626,2420,213,2023-09-01,1095.48,Sri Tiffins Andhra
1627,3677,207,2023-03-03,1075.51,Udupi Curry House South Indian
1628,4516,126,2023-07-14,1384.46,Darbar Restaurant North Indian
1629,3371,263,2023-04-07,1474.74,Spice Kitchen Punjabi
1630,1964,297,2023-07-25,1116.83,The Feast Factory
1631,1556,286,2023-02-10,1024.47,Royal Masala Point
1632,2457,102,2023-06-26,541.36,Amma Biryani North Indian
1633,1587,285,2023-04-27,1476.52,Masala Trail Multicuisine
1634,3653,281,2023-12-09,419.15,Amma Tiffins South Indian
1635,4130,132,2023-01-09,1174.06,The Feast Factory
1636,2649,118,2023-01-07,1368.39,Masala Trail Multicuisine
1637,4572,229,2023-07-24,1785.5,Royal Tiffins Multicuisine
1638,1593,271,2023-12-22,11596.65,Spice Mess Andhra
1639,1385,102,2023-08-10,1439.83,Annapurna Kitchen Family Restaurant
1640,2915,159,2023-11-10,959.99,Annapurna Kitchen Family Restaurant
1641,1055,106,2023-06-09,773.24,Ruchi Biryani Punjabi
1642,4956,144,2023-12-24,1189.75,Sri Tiffins Andhra
1643,3331,182,2023-12-15,1025.56,Amma Delights Family Restaurant
1644,3266,115,2023-08-14,1504.17,New Foods Chinese
1645,2732,220,2023-08-11,1226.19,Bombay Spice Villa
1646,3239,284,2023-04-02,106.2,Spice Mess Punjabi
1647,3214,224,2023-01-06,923.04,Amma Biryani North Indian
1648,1175,243,2023-07-07,897.9,FoodHub Express
1649,1878,135,2023-12-12,304.94,Darbar Delights South Indian
1650,3284,230,2023-06-12,178.36,Urban Biryani House
1651,2849,141,2023-03-16,585.43,Flavour Street Kitchen
1652,4113,107,2023-01-22,998.65,Punjabi Zaika House
1653,3325,223,2023-05-26,1272.73,Sri Tiffins Andhra
1654,2659,207,2023-07-07,150.17,Darbar Delights South Indian
1655,4244,245,2023-12-11,697.5,Spice Mess Punjabi
1656,3298,201,2023-02-13,1724.15,New Cafe North Indian
1657,4535,121,2023-07-05,1594.86,Ruchi Biryani Punjabi
1658,4716,282,2023-11-22,798.27,Urban Biryani House
1659,4044,189,2023-06-13,1173.6,Biryani Brothers
1660,4092,195,2023-01-01,1289.41,Biryani Brothers
1661,3431,290,2023-08-08,1687.51,The Feast Factory
1662,1821,230,2023-08-09,781.31,Darbar Mess Pure Veg
1663,1444,235,2023-11-26,109.84,Flavour Street Kitchen
1664,3635,268,2023-03-26,426.56,Spice Kitchen Punjabi
1665,4112,268,2023-04-19,1016.85,Taste of Biryani Non-Veg
1666,1981,119,2023-05-27,653.05,Annapurna Tiffins South Indian
1667,3649,118,2023-08-08,439.54,Ruchi Curry House Multicuisine
1668,2848,145,2023-09-13,1562.1,New Cafe North Indian
1669,2651,299,2023-06-02,556.02,Amma Delights Family Restaurant
1670,1486,144,2023-12-18,1479.08,Curry Kings Restaurant
1671,1467,195,2023-09-19,212.12,Amma Biryani North Indian
1672,4073,133,2023-08-11,897.68,New Cafe North Indian
1673,3211,235,2023-01-03,1174.39,FoodHub Express
1674,3352,102,2023-08-21,1778.27,Punjabi Zaika House
1675,3208,259,2023-10-09,1766.19,Urban Biryani House
1676,4060,258,2023-08-03,448.72,Spice Kitchen Punjabi
1677,1956,249,2023-06-21,1297.6,New Cafe North Indian
1678,3937,271,2023-05-08,1242.21,Urban Biryani House
1679,2157,206,2023-01-15,745.49,Royal Masala Point
1680,3894,262,2023-12-12,185.07,Darbar Delights South Indian
1681,1658,273,2023-05-19,382.13,Sri Tiffins Andhra
1682,3519,178,2023-06-12,1472.16,Tandoori Junction
1683,2920,201,2023-03-04,1473.51,Royal Eatery South Indian
1684,3126,276,2023-10-23,119.44,New Foods Chinese
1685,4875,283,2023-12-22,213.73,Udupi Curry House South Indian
1686,3183,217,2023-04-09,1646.54,Swagath Cafe Multicuisine
1687,4582,255,2023-09-04,419.57,Ruchi Foods Chinese
1688,2261,199,2023-09-14,1419.42,Ruchi Curry House Multicuisine
1689,1042,142,2023-02-20,841.02,Chef’s Delight Kitchen
1690,3274,103,2023-08-02,1197.28,Amma Tiffins South Indian
1691,4437,117,2023-01-20,1091.99,Spice Kitchen Punjabi
1692,2727,243,2023-07-26,692.9,New Cafe North Indian
1693,4808,261,2023-02-05,677.05,Flavour Street Kitchen
1694,2180,288,2023-12-15,976.44,Bombay Spice Villa
1695,4447,170,2023-04-01,1181.62,Udupi Curry House South Indian
1696,3557,283,2023-02-26,135.64,The Feast Factory
1697,2006,186,2023-02-14,1569.53,Darbar Restaurant North Indian
1698,1620,114,2023-02-12,660.27,Darbar Kitchen Non-Veg
1699,2060,290,2023-05-17,338.5,Royal Eatery South Indian
1700,3892,161,2023-10-05,1404.09,New Cafe North Indian
1701,1709,272,2023-04-24,898.4,Taste of Biryani Non-Veg
1702,1538,257,2023-01-27,295.93,Annapurna Tiffins South Indian
1703,4521,289,2023-07-20,1516.59,Tandoori Junction
1704,2850,145,2023-12-02,283.25,Darbar Restaurant North Indian
1705,2055,132,2023-08-03,270.13,Amma Kitchen Punjabi
1706,4506,256,2023-10-16,853.47,Royal Eatery South Indian
1707,4206,256,2023-07-02,549.21,Flavour Street Kitchen
1708,3653,113,2023-10-27,432.23,Amma Tiffins South Indian
1709,4181,158,2023-05-14,894.03,Spice Kitchen Punjabi
1710,3697,237,2023-08-27,1710.47,The Feast Factory
1711,1655,284,2023-07-11,1032.44,Bombay Spice Villa
1712,3753,242,2023-07-18,342.66,Darbar Restaurant North Indian
1713,2225,285,2023-01-15,445.35,Spice Mess Punjabi
1714,3580,250,2023-02-16,505.23,Spice Mess Punjabi
1715,2568,194,2023-10-27,278.41,New Cafe North Indian
1716,2335,280,2023-02-09,1654.67,Masala Trail Multicuisine
1717,4596,184,2023-11-13,1141.06,Royal Biryani North Indian
1718,2825,290,2023-12-05,1322.49,Amma Tiffins South Indian
1719,2096,288,2023-07-20,386.93,Biryani Brothers
1720,2954,223,2023-07-04,1466.78,Swagath Cafe Multicuisine
1721,3711,186,2023-09-01,1031.69,Darbar Restaurant North Indian
1722,1710,273,2023-09-12,1347.09,New Foods Chinese
1723,3921,133,2023-01-23,1028.91,Ruchi Curry House Multicuisine
1724,3892,194,2023-06-06,860.21,Ruchi Curry House Multicuisine
1725,2380,244,2023-12-23,539.61,Spice Mess Andhra
1726,2304,292,2023-06-14,811.17,Ruchi Curry House Multicuisine
1727,1507,171,2023-02-16,1289.19,Royal Masala Point
1728,3717,163,2023-07-17,197.24,Punjabi Zaika House
1729,1913,160,2023-01-05,1005.65,Amma Tiffins South Indian
1730,3623,249,2023-02-22,1684.73,Biryani Brothers
1731,1603,225,2023-09-20,1542.89,Royal Eatery South Indian
1732,4636,292,2023-04-19,1030.66,Taste of Biryani Non-Veg
1733,2873,140,2023-08-13,141.74,Swagath Cafe Multicuisine
1734,1803,231,2023-12-23,1476.77,Biryani Brothers
1735,4287,243,2023-07-11,1691.6,Annapurna Kitchen Family Restaurant
1736,4300,106,2023-06-25,994.19,Royal Tiffins Multicuisine
1737,1232,166,2023-12-08,450.85,Chef’s Delight Kitchen
1738,1696,169,2023-06-17,1373.59,New Cafe North Indian
1739,3103,204,2023-08-24,1133.46,Ruchi Biryani Punjabi
1740,2596,279,2023-02-05,1635.09,Ruchi Foods Chinese
1741,2738,275,2023-02-21,484.79,Tandoori Junction
1742,2182,253,2023-01-26,1127.84,Masala Trail Multicuisine
1743,3387,208,2023-11-18,480.13,Masala Trail Multicuisine
1744,1329,271,2023-01-02,999.55,Flavour Street Kitchen
1745,1630,250,2023-12-07,282.15,Masala Trail Multicuisine
1746,1165,171,2023-10-26,1343.53,Ruchi Biryani Punjabi
1747,2382,251,2023-01-12,1110.95,FoodHub Express
1748,3871,129,2023-12-07,225.31,Amma Restaurant South Indian
1749,4465,120,2023-12-01,223.18,Amma Biryani North Indian
1750,3561,178,2023-08-23,1180.29,Bombay Spice Villa
1751,4019,113,2023-09-09,1609.64,Flavour Street Kitchen
1752,4905,296,2023-04-16,941.03,Ruchi Foods South Indian
1753,4945,128,2023-08-20,1037.02,Amma Restaurant South Indian
1754,1056,233,2023-08-25,1215.79,Taste of Biryani Non-Veg
1755,4608,205,2023-01-20,1067.81,Royal Eatery South Indian
1756,3178,274,2023-12-23,476.16,Bombay Spice Villa
1757,2432,204,2023-09-12,648.46,Masala Trail Multicuisine
1758,1514,142,2023-08-27,547.4,Taste of Biryani Non-Veg
1759,2967,163,2023-12-01,374.23,Taste of Biryani Non-Veg
1760,4821,228,2023-11-24,847.19,Biryani Brothers
1761,3076,205,2023-07-06,755.26,The Feast Factory
1762,3255,150,2023-01-07,783.69,Amma Biryani North Indian
1763,2135,111,2023-10-10,1757.87,Annapurna Kitchen Family Restaurant
1764,1938,132,2023-12-11,655.93,Darbar Kitchen Non-Veg
1765,1535,241,2023-11-26,1070.67,Ruchi Foods South Indian
1766,3128,146,2023-10-01,439.69,Royal Masala Point
1767,1779,162,2023-03-17,1244.32,Darbar Restaurant North Indian
1768,4811,239,2023-12-14,1085.44,Darbar Restaurant North Indian
1769,4321,162,2023-12-11,451.55,Annapurna Kitchen Family Restaurant
1770,1022,272,2023-03-03,1089.89,New Cafe North Indian
1771,3561,132,2023-12-11,1234.09,Curry Kings Restaurant
1772,3509,195,2023-03-16,1398.42,Biryani Brothers
1773,1693,102,2023-12-07,983.7,Spice Mess Andhra
1774,4192,105,2023-12-03,578.02,Flavour Street Kitchen
1775,1410,232,2023-12-08,170.45,Amma Tiffins South Indian
1776,1353,147,2023-04-20,366.69,Swagath Cafe Multicuisine
